id,subject,dashboard_type,concept,category,count,core_concept,features,scope,rep_question,rep_year,rep_num,global_idx,years,questions
166,SE,official,"4-c. 프로세스 모델 : 폭포수, 프로타이핑, 점진적, 진화적, 나선형, v 모델, 스크럼 등","4. 개발방법론, sw 구조 및 공개sw",5,SDLC 생명주기 생태계 프로세스,"폭포수, V-모델, 나선형(위험 분석), 점진적 모델의 생명주기 통제 절차를 검증합니다.",개발방법론 및 플랫폼,"44. 다음의 상황에서 사용할 수 있는 요구사항 추출 
방법으로 가장 적절한 것은?
가. 고객이 자신의 요구사항에 대하여 구체적으로 
파악하고 있지 못한 상태임
나. 최종 시스템의 예상 기능 중 일부를 빠르게 구
현하여 고객의 피드백을 조기에 받고자함
다. 발굴된 아이디어를 시험하고 검증하여 새로운 
아이디어를 얻고자함
  ① 관찰(Observation)
  ② 인터뷰(Interview)
  ③ 브레인스토밍(Brainstorming)
  ④ 프로토타이핑(Prototyping)",2024,44,,"[2015, 2018, 2020, 2024]","[{""year"": 2024, ""num"": 44}, {""year"": 2020, ""num"": 34}, {""year"": 2018, ""num"": 47}, {""year"": 2018, ""num"": 33}, {""year"": 2015, ""num"": 26}]"
167,SE,official,4-d. 클린 아키텍처,"4. 개발방법론, sw 구조 및 공개sw",5,관심사 분리 및 비즈니스 룰 보호,고수준 도메인 룰(엔티티/유스케이스) 중심의 내부 의존성 통제 규칙을 묻습니다.,개발방법론 및 플랫폼,"26. Clean Architecture에서는패키지의Instability를
측정하기위한메트릭을정의하고있다. 다음다이어
그램에서P3 패키지의Instability 값으로가장적절한
것은?
     
①0.3
②0.4
③0.5
④0.6",2025,26,,"[2019, 2020, 2022, 2023, 2025]","[{""year"": 2025, ""num"": 26}, {""year"": 2023, ""num"": 28}, {""year"": 2022, ""num"": 41}, {""year"": 2020, ""num"": 35}, {""year"": 2019, ""num"": 33}]"
168,SE,official,"4-e. 웹기반 기술주고, j2ee, 닷넷, 컨테이너 등 개발 플랫폼","4. 개발방법론, sw 구조 및 공개sw",2,웹 개발 기술 플랫폼 인프라,Docker 컨테이너 가상화 기술의 경량성 아키텍처 장점 및 Kubernetes 관리 기법을 평가합니다.,개발방법론 및 플랫폼,"36. 다음클라우드컨테이너에대한설명중적절하지
않은것을모두묶은것은?
가. 독립된환경에서동작하는가상화의일종이다.
나. 컨테이너간의운영체제를공유한다.
다. 쿠버네티스는컨테이너화된워크로드와서비스를
관리하는오케스트레이션도구이다.
라. 컨테이너는서로다른운영체제를사용할수있다.
마. 컨테이너에서는애플리케이션을제어하는하이퍼
바이저가필요하다.
바. 애플리케이션이모놀리식아키텍처인경우컨테이너
기반개발이유리하다.
①가, 다, 마
②가, 라, 마
③가, 나, 마, 바
④가, 라, 마, 바",2025,36,,"[2022, 2025]","[{""year"": 2025, ""num"": 36}, {""year"": 2022, ""num"": 39}]"
169,SE,official,"4-f. 분산커포넌트 기술, xml 등","4. 개발방법론, sw 구조 및 공개sw",4,분산 환경 메시지 통신 표준,XML/JSON 구조적 메시지 파싱 및 분산 컴포넌트 간 트랜잭션 보장 방안을 검증합니다.,개발방법론 및 플랫폼,"33. SOAP 기반 웹 서비스와 RESTful 웹 서비스를 
비교한 설명으로 가장 적절한 것은?
  ① SOAP 기반 웹 서비스는 RESTful 웹 서비스에 비해 
구현하기 쉽고 확장성이 우수하다.
  ② SOAP 기반 웹 서비스에서 요청 및 응답은 모두 
XML 형식으로 수행하는 반면, RESTful 웹 
서비스에서는 JSON, XML, 일반 텍스트 등을 
사용한다.
  ③ SOAP 기반 웹 서비스는 서비스 품질이나 신뢰성 
관리를 위해 자신의 기반구조를 구현해야 하지만, 
RESTful 
웹 
서비스는 
WS-Reliability나 
WS-Transaction과 같은 기반구조의 지원 표준이 
있다. 
  ④ SOAP 기반 웹 서비스는 리소스 지향적인데 반해, 
RESTful 웹 서비스는 RPC 메커니즘의 서비스 
지향적이다.",2021,33,,"[2015, 2016, 2019, 2021]","[{""year"": 2021, ""num"": 33}, {""year"": 2019, ""num"": 48}, {""year"": 2016, ""num"": 48}, {""year"": 2015, ""num"": 29}]"
170,SE,official,"4-g. 전자정부표준프레임워크, 스프링 프레임워크","4. 개발방법론, sw 구조 및 공개sw",2,국내 공공 프레임워크 표준 기술,Spring Framework의 IoC(제어역전)와 DI(의존성 주입) 원리 및 eGovFrame 구성 요소를 검증합니다.,개발방법론 및 플랫폼,"34. 다음은 스프링 프레임워크가 제공하는 어드바이스의 
유형을 그림으로 나타내고 있다. (가) ~ (다)에 
가장 적절한 어드바이스는?
  ① (가) AfterReturning 어드바이스
(나) Around 어드바이스
(다) AfterThrowing 어드바이스
  ② (가) AfterReturning 어드바이스
(나) After Throwing 어드바이스 
(다) Around 어드바이스
  ③ (가) AfterThrowing 어드바이스 
(나) Around 어드바이스 
(다) AfterReturning 어드바이스
  ④ (가) Around 어드바이스 
(나) AfterReturning 어드바이스 
(다) AfterThrowing 어드바이스",2021,34,,"[2017, 2021]","[{""year"": 2021, ""num"": 34}, {""year"": 2017, ""num"": 37}]"
171,SE,official,"4-h. SOA, MSA","4. 개발방법론, sw 구조 및 공개sw",10,마이크로서비스 아키텍처 설계 패턴,"Saga 패턴의 트랜잭션 관리, API Gateway, Circuit Breaker의 가용성 제어 전략을 질문합니다.",개발방법론 및 플랫폼,"49. 마이크로서비스 설계를 위한 다음 그림의 특정 패
턴을 적용하기 위한 Best Practice로 가장 적절한 
것은?
  ① 데이터베이스는 비즈니스 규칙이 아닌 데이터를 
저장하기 위한 용도로만 사용되어야 한다. 
  ② 데이터를 읽고, 쓰는 책임을 분리하는 CQRS 
코딩 패턴을 적용해야 한다. 
  ③ 서비스간 통신오류 방지를 위해 연관 ID를 정의
하여 사용해야 한다. 
  ④ 비동기 메시지의 구조를 잘 이해하고 정의해야 
한다.",2026,49,,"[2016, 2018, 2019, 2022, 2023, 2025, 2026]","[{""year"": 2026, ""num"": 49}, {""year"": 2025, ""num"": 37}, {""year"": 2023, ""num"": 39}, {""year"": 2023, ""num"": 36}, {""year"": 2022, ""num"": 49}, {""year"": 2019, ""num"": 48}, {""year"": 2018, ""num"": 31}, {""year"": 2018, ""num"": 27}, {""year"": 2016, ""num"": 49}, {""year"": 2016, ""num"": 47}]"
172,SE,official,"4-i. 웹서비스(SOAP, REST)","4. 개발방법론, sw 구조 및 공개sw",5,웹 서비스 연동 인터페이스 규격,SOAP(WSDL/XML 기반)과 REST(Stateless/HTTP Resource 기반)의 장단점 대조가 출제됩니다.,개발방법론 및 플랫폼,"48. 다음과같이금고경비시스템을구현하는의사코드
(가)를의사코드(나)로변경하는데적용된설계패턴
으로가장적절한것은?
①State Patterm
②Adapter Patterm
③Builder Patterm
④Template Method Patterm
(가)
class 경비시스템{
금고사용시호출되는메소드(){
if(주간) {
경비센터에사용기록
} else if (야간) {
경비센터에비상상황통보
}
}
비상벨사용시호출되는메소드(){
경비센터에비상벨통보
}
일반통화시호출되는메소드(){
if(주간) {
경비센터호출
} else if (야간) {
경비센터자동응답기호출
}
}
}
(나)
주간을표현한클래스{
금고사용시호출되는메소드(){
경비센터에사용기록
}
비상벨사용시호출되는메소드(){
경비센터에비상벨통보
}
일반통화시호출되는메소드(){
경비센터호출
}
}
야간을표현한클래스{
금고사용시호출되는메소드(){
경비센터에비상상황통보
}
비상벨사용시호출되는메소드(){
경비센터에비상벨통보
}
일반통화시호출되는메소드(){
경비센터자동응답기호출
}
}
가. 회원정보를알고싶은경우,
READ http://localhost:8080/rest/api/v1/user/1
나. 회원가입을하는경우,
POST http://localhost:8080/rest/api/v1/user
{
""username"": ""박혜자"",
""password"": ""5798"",
""email"": ""hyeja@google.com"",
...
}
다. 회원정보를수정하고싶은경우,
UPDATE http://localhost:8080/rest/api/v1/user/1
{
""""password"": ""9057""
}
라. 회원을탈퇴처리하고싶은경우,
DELETE http://localhost:8080/rest/api/v1/user/1",2025,48,,"[2015, 2019, 2021, 2023, 2025]","[{""year"": 2025, ""num"": 48}, {""year"": 2023, ""num"": 36}, {""year"": 2021, ""num"": 33}, {""year"": 2019, ""num"": 48}, {""year"": 2015, ""num"": 29}]"
173,SE,official,4-j. 오픈소스 개념 및 활용방법,"4. 개발방법론, sw 구조 및 공개sw",2,공개 소프트웨어 라이선스 의무사항,"GPL, LGPL, Apache, BSD, MIT 라이선스의 저작권 고지 및 소스코드 공개 의무 수준을 비교 검증합니다.",개발방법론 및 플랫폼,"35. 다음의무사항을가지는오픈소스라이선스로가장
적절한것은?
가. 각복제본에적절한저작권안내와보증책임이
없음을명시할것
나. 본라이선스를언급하는안내사항과보증책임
관련고지사항을원본그대로유지할것
다. 소프트웨어를양도받는모든이들에게소프트
웨어와함께라이선스사본을제공할것
라. 라이브러리형태로의수정을허용하며, 만약수
정한경우수정사실과날짜를파일에명기할것
마. 원본저작물및파생저작물에대한소스코드를
제공하거나
요청
시
제공하겠다는
약정서를
제공할것
바. 응용프로그램을배포할경우, 본라이브러리를
사용하고있다는사실을명시할것
사. 사용자가라이브러리를수정해도응용프로그램을
사용할수있도록허용할것
①MPL(Mozilla Public License)
②GPL(General Public License)
③LGPL(Lesser General Public License)
④BSD(Berkeley Software Distribution)",2025,35,,"[2020, 2025]","[{""year"": 2025, ""num"": 35}, {""year"": 2020, ""num"": 37}]"
174,SE,official,5-a. SW Product 품질,5. SW 품질 및 비용산정,26,제품 품질 평가 모델,ISO/IEC 25010 제품 품질 8대 특성과 시나리오 기반 품질속성 측정 방안을 중점 질문합니다.,SW 품질 및 비용산정,"32. 시스템의 유지보수성과 확장성을 향상시키기 위해 
아래와 같은 방향으로 설계를 개선하려고 한다.
모듈 간 의존관계를 최소화하고 각 모듈이 하나의 
기능 중심으로 구성되도록 한다. 그리고 모듈 내부 
구현 정보는 외부에 노출하지 않도록 한다.
다음 중 위 설계 개선에 적용할 수 있는 소프트웨
어 설계 기법의 조합으로 가장 적합한 것은?
  ① 응집도 감소 – 결합도 증가 – 정보은닉 강화
  ② 응집도 증가 – 결합도 감소 – 정보은닉 강화
  ③ 결합도 증가 – 추상화 강화 – 모듈화 강화
  ④ 모듈화 강화 – 응집도 감소 – 추상화 강화",2026,32,,"[2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2025, 2026]","[{""year"": 2026, ""num"": 32}, {""year"": 2025, ""num"": 41}, {""year"": 2025, ""num"": 37}, {""year"": 2025, ""num"": 31}, {""year"": 2025, ""num"": 27}, {""year"": 2022, ""num"": 48}, {""year"": 2022, ""num"": 47}, {""year"": 2022, ""num"": 46}, {""year"": 2022, ""num"": 42}, {""year"": 2022, ""num"": 26}, {""year"": 2021, ""num"": 47}, {""year"": 2021, ""num"": 33}, {""year"": 2021, ""num"": 30}, {""year"": 2020, ""num"": 44}, {""year"": 2020, ""num"": 34}, {""year"": 2019, ""num"": 39}, {""year"": 2019, ""num"": 26}, {""year"": 2018, ""num"": 40}, {""year"": 2018, ""num"": 35}, {""year"": 2018, ""num"": 29}, {""year"": 2017, ""num"": 48}, {""year"": 2017, ""num"": 31}, {""year"": 2016, ""num"": 43}, {""year"": 2016, ""num"": 42}, {""year"": 2016, ""num"": 32}, {""year"": 2015, ""num"": 31}]"
175,SE,official,"5-b. SW Process 품질(CMMi, SPICE, SP인증 등)",5. SW 품질 및 비용산정,10,프로세스 역량 및 성숙도 평가 모델,CMMI 5단계 성숙도 핵심 프로세스 영역(PA)과 SP인증 등급별 판정 기준을 비교 평가합니다.,SW 품질 및 비용산정,"29. 다음 중 CMMI 성숙도 수준(Level) 4의 특징을 가장 
잘 설명한 것은?
  ① 프로세스 성능을 정량적으로 측정하고 통계적 
기법을 통해 관리한다.
  ② 프로젝트 관리가 기본적으로 수행된다.
  ③ 조직의 프로세스가 정의되고 표준화된다.
  ④ 지속적인 프로세스 혁신을 통해 조직 성능을 
최적화한다.",2026,29,,"[2015, 2017, 2018, 2019, 2023, 2024, 2026]","[{""year"": 2026, ""num"": 29}, {""year"": 2024, ""num"": 47}, {""year"": 2024, ""num"": 43}, {""year"": 2023, ""num"": 50}, {""year"": 2023, ""num"": 38}, {""year"": 2023, ""num"": 32}, {""year"": 2019, ""num"": 34}, {""year"": 2018, ""num"": 34}, {""year"": 2017, ""num"": 27}, {""year"": 2015, ""num"": 42}]"
176,SE,official,"5-c. ISO/IEC 12207, ISO/IEC 25000, ISO/IEC 5055 등 SW품질 관련 표준",5. SW 품질 및 비용산정,1,소프트웨어 국제 품질 표준,12207의 3가지 생명주기 프로세스(기본/지원/조직) 구조 및 품질 제약 조건 표준을 질문합니다.,SW 품질 및 비용산정,"39. ISO/IEC 5055에서는 품질 특성을 평가하기 위한 
소스코드의 weakness를 제시하고 있다. 다음 중
에서 ISO/IEC 5055에서 제시하고 있는 품질 특성
으로 가장 적절하지 않은 것은?
  ① Maintainability
② Security
  ③ Reliability
④ Usability",2024,39,,[2024],"[{""year"": 2024, ""num"": 39}]"
177,SE,official,5-d. 품질보증,5. SW 품질 및 비용산정,1,품질 보증 및 관리 활동,"품질 보증 계획 수립, QA 조직의 감사 및 품질 지표 설정을 검증합니다.",SW 품질 및 비용산정,"27. CMM(Capability Maturity Model)은 소프트웨어
프로세스 성숙도를 높이기 위하여 필요한 작업
들에 대한 단계적 모델을 제시하고 있다. 다음에
제시한 주요 프로세스 영역들이 처음으로 포함
되는 단계로 가장 적절한 것은?
- 소프트웨어 프로젝트 계획
- 소프트웨어 프로젝트 추적 및 감독
- 소프트웨어 하청 관리
- 소프트웨어 품질 보증
- 소프트웨어 형상 관리
- 요구 관리
① 최적단계(Optimizing) ② 관리단계(Managed)
③ 정의단계(Defined)    ④ 반복단계(Repeatable)
- 6 -",2017,27,,[2017],"[{""year"": 2017, ""num"": 27}]"
178,SE,official,5-e. 기능점수산정,5. SW 품질 및 비용산정,8,기능 점수 표준 산정,내부논리파일(ILF) 및 외부인터페이스파일(EIF) 가중치와 간이법/상세법 산정 방식을 검증합니다.,SW 품질 및 비용산정,"26. 공공기관 A에서 민원관리 정보시스템을 새로 개
발하면서 기능점수(function point) 분석을 수행하고 
있다. 시스템 분석 과정에서 아래와 같은 요구
사항들이 파악되었다. 아래 민원관리 시스템 
기능점수의 Internal Logical File(ILF)과 External 
Interface File(EIF)의 개수로 가장 적합한 것은?
- 민원관리 시스템에서는 민원 신청 정보를 
저장하고 민원 처리 상태를 갱신하며 필요시 
기존 민원 정보를 수정할 수 있다.
- 민원 처리 과정에서 기존 인사시스템에 저장된 
직원 정보와 기존 회계시스템의 예산 데이터를 
조회하여 활용한다.
  ① ILF 1개, EIF 1개
  ② ILF 1개, EIF 2개
  ③ ILF 1개, EIF 3개
  ④ ILF 2개, EIF 1개",2026,26,,"[2015, 2016, 2018, 2020, 2024, 2026]","[{""year"": 2026, ""num"": 26}, {""year"": 2024, ""num"": 48}, {""year"": 2024, ""num"": 27}, {""year"": 2020, ""num"": 48}, {""year"": 2018, ""num"": 26}, {""year"": 2016, ""num"": 46}, {""year"": 2016, ""num"": 45}, {""year"": 2015, ""num"": 34}]"
179,SE,official,5-f. 비용산정 모델,5. SW 품질 및 비용산정,4,소프트웨어 비용 예측 기법,COCOMO 및 Putnam 비용 산정 모델의 특성과 수학적 연산을 질문합니다.,SW 품질 및 비용산정,"27. 다음 중 소프트웨어 비용산정 모델인 COCOMO II
에 대한 설명으로 가장 적절하지 않은 것은?
  ① COCOMO II 2000 계수조정모델에서 소프트웨어 
개발에 소요되는 노력의 양은 소프트웨어 규모
에 대해 규모의 경제(Scale of Economy) 효과를 
가지지 못한다. 
  ② 외부입력(EI)의 복잡도 가중치와 외부질의(EQ)의 
복잡도 가중치는 같다.
  ③ 재사용 모델에서 변경률(AAF)의 산정시 코드 변
경률(CM)에 대한 가중치가 설계 변경률(DM)에 
대한 가중치와 재사용 소프트웨어에 대한 통합
노력률(IM)에 대한 가중치 보다 높다. 
  ④ 재사용 모델에서 설계 변경률(DM) 또는 코드 변
경률(CM)이 0이면, 소프트웨어에 대한 이해도
(SU)는 0이 된다.",2024,27,,"[2015, 2016, 2024]","[{""year"": 2024, ""num"": 27}, {""year"": 2016, ""num"": 46}, {""year"": 2016, ""num"": 44}, {""year"": 2015, ""num"": 46}]"
180,SE,official,[기타],기타,34,기출문제 중 가이드라인 세부 중단원에 포함되지 않는 복합/기타 문항들입니다.,기타 분류 문제를 검토하여 변형 기출을 대비하세요.,기타 영역,"50. 다음 표는 어떤 프로젝트를 수행하는데 필요한 
작업, 작업 수행기간, 작업들 간의 종속 관계를 
나타낸 것이다. 프로젝트 전체 일정이 지연되지 
않고 원래 일정대로 종료되어야 한다면 T6 작업
의 허용 가능한 최대 지연 시간(Slack Time)은?
  ① 8일
② 11일
  ③ 13일
④ 15일
작업
작업 수행 기간(일)
종속 관계
T1
4
-
T2
7
T1
T3
9
T1
T4
6
T2
T5
11
T2, T3
T6
8
T3
T7
10
T4, T5
T8
6
T6, T7",2026,50,,"[2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025, 2026]","[{""year"": 2026, ""num"": 50}, {""year"": 2026, ""num"": 47}, {""year"": 2026, ""num"": 42}, {""year"": 2026, ""num"": 30}, {""year"": 2025, ""num"": 50}, {""year"": 2025, ""num"": 47}, {""year"": 2025, ""num"": 34}, {""year"": 2024, ""num"": 42}, {""year"": 2024, ""num"": 33}, {""year"": 2023, ""num"": 46}, {""year"": 2023, ""num"": 44}, {""year"": 2023, ""num"": 41}, {""year"": 2022, ""num"": 44}, {""year"": 2022, ""num"": 36}, {""year"": 2021, ""num"": 46}, {""year"": 2020, ""num"": 46}, {""year"": 2020, ""num"": 45}, {""year"": 2020, ""num"": 39}, {""year"": 2020, ""num"": 32}, {""year"": 2019, ""num"": 40}, {""year"": 2019, ""num"": 36}, {""year"": 2018, ""num"": 49}, {""year"": 2018, ""num"": 44}, {""year"": 2017, ""num"": 43}, {""year"": 2017, ""num"": 42}, {""year"": 2017, ""num"": 36}, {""year"": 2017, ""num"": 35}, {""year"": 2017, ""num"": 34}, {""year"": 2016, ""num"": 41}, {""year"": 2016, ""num"": 33}, {""year"": 2016, ""num"": 31}, {""year"": 2016, ""num"": 29}, {""year"": 2015, ""num"": 37}, {""year"": 2015, ""num"": 36}]"
